Time	MLII [mV]	V5 [mV]
205.931	-0.175	-0.125
205.933	-0.160	-0.130
205.936	-0.175	-0.130
205.939	-0.180	-0.140
205.942	-0.190	-0.120
205.944	-0.190	-0.100
205.947	-0.190	-0.115
205.950	-0.185	-0.110
205.953	-0.200	-0.130
205.956	-0.205	-0.120
205.958	-0.195	-0.125
205.961	-0.190	-0.105
205.964	-0.190	-0.095
205.967	-0.185	-0.115
205.969	-0.165	-0.135
205.972	-0.160	-0.145
205.975	-0.175	-0.140
205.978	-0.190	-0.135
205.981	-0.215	-0.135
205.983	-0.220	-0.130
205.986	-0.240	-0.145
205.989	-0.265	-0.165
205.992	-0.290	-0.155
205.994	-0.285	-0.160
205.997	-0.285	-0.150
206.000	-0.285	-0.160
206.003	-0.305	-0.160
206.006	-0.305	-0.175
206.008	-0.300	-0.165
206.011	-0.295	-0.155
206.014	-0.295	-0.170
206.017	-0.300	-0.165
206.019	-0.300	-0.185
206.022	-0.315	-0.175
206.025	-0.335	-0.170
206.028	-0.305	-0.150
206.031	-0.295	-0.165
206.033	-0.305	-0.175
206.036	-0.315	-0.175
206.039	-0.305	-0.185
206.042	-0.305	-0.175
206.044	-0.310	-0.165
206.047	-0.295	-0.170
206.050	-0.305	-0.170
206.053	-0.305	-0.205
206.056	-0.320	-0.245
206.058	-0.360	-0.270
206.061	-0.395	-0.285
206.064	-0.410	-0.305
206.067	-0.460	-0.310
206.069	-0.480	-0.285
206.072	-0.540	-0.195
206.075	-0.545	-0.050
206.078	-0.480	0.055
206.081	-0.350	0.155
206.083	-0.210	0.275
206.086	-0.060	0.380
206.089	0.150	0.495
206.092	0.430	0.610
206.094	0.725	0.640
206.097	0.885	0.525
206.100	0.920	0.240
206.103	0.800	-0.100
206.106	0.505	-0.270
206.108	0.085	-0.270
206.111	-0.250	-0.210
206.114	-0.435	-0.200
206.117	-0.455	-0.200
206.119	-0.425	-0.205
206.122	-0.380	-0.200
206.125	-0.350	-0.195
206.128	-0.340	-0.200
206.131	-0.340	-0.200
206.133	-0.340	-0.205
206.136	-0.350	-0.215
206.139	-0.350	-0.215
206.142	-0.360	-0.210
206.144	-0.360	-0.200
206.147	-0.355	-0.200
206.150	-0.350	-0.195
206.153	-0.355	-0.215
206.156	-0.350	-0.215
206.158	-0.360	-0.215
206.161	-0.340	-0.200
206.164	-0.335	-0.190
206.167	-0.340	-0.205
206.169	-0.350	-0.210
206.172	-0.360	-0.210
206.175	-0.355	-0.220
206.178	-0.345	-0.200
206.181	-0.340	-0.205
206.183	-0.340	-0.200
206.186	-0.345	-0.215
206.189	-0.350	-0.210
206.192	-0.375	-0.205
206.194	-0.345	-0.195
206.197	-0.340	-0.200
206.200	-0.340	-0.195
206.203	-0.345	-0.205
206.206	-0.340	-0.210
206.208	-0.350	-0.210
206.211	-0.350	-0.200
206.214	-0.335	-0.185
206.217	-0.330	-0.190
206.219	-0.340	-0.205
206.222	-0.340	-0.205
206.225	-0.345	-0.215
206.228	-0.350	-0.195
206.231	-0.335	-0.185
206.233	-0.340	-0.190
206.236	-0.355	-0.210
206.239	-0.355	-0.215
206.242	-0.350	-0.205
206.244	-0.340	-0.200
206.247	-0.335	-0.190
206.250	-0.335	-0.195
206.253	-0.345	-0.210
206.256	-0.345	-0.225
206.258	-0.360	-0.220
206.261	-0.345	-0.205
206.264	-0.325	-0.200
206.267	-0.340	-0.200
206.269	-0.345	-0.210
206.272	-0.335	-0.205
206.275	-0.345	-0.210
206.278	-0.330	-0.215
206.281	-0.330	-0.210
206.283	-0.320	-0.220
206.286	-0.320	-0.235
206.289	-0.335	-0.250
206.292	-0.345	-0.230
206.294	-0.335	-0.235
206.297	-0.330	-0.235
206.300	-0.325	-0.255
206.303	-0.350	-0.275
206.306	-0.350	-0.280
206.308	-0.345	-0.280
206.311	-0.340	-0.265
206.314	-0.325	-0.255
206.317	-0.335	-0.270
206.319	-0.340	-0.285
206.322	-0.345	-0.300
206.325	-0.350	-0.300
206.328	-0.345	-0.295
206.331	-0.330	-0.305
206.333	-0.335	-0.295
206.336	-0.345	-0.300
206.339	-0.345	-0.315
206.342	-0.335	-0.315
206.344	-0.340	-0.305
206.347	-0.325	-0.310
206.350	-0.340	-0.305
206.353	-0.355	-0.315
206.356	-0.355	-0.335
206.358	-0.360	-0.335
206.361	-0.350	-0.320
206.364	-0.335	-0.325
206.367	-0.345	-0.330
206.369	-0.355	-0.335
206.372	-0.370	-0.340
206.375	-0.375	-0.345
206.378	-0.360	-0.330
206.381	-0.355	-0.325
206.383	-0.365	-0.315
206.386	-0.360	-0.310
206.389	-0.365	-0.305
206.392	-0.360	-0.275
206.394	-0.355	-0.265
206.397	-0.340	-0.245
206.400	-0.345	-0.235
206.403	-0.330	-0.235
206.406	-0.325	-0.230
206.408	-0.325	-0.220
206.411	-0.300	-0.210
206.414	-0.275	-0.195
206.417	-0.285	-0.195
206.419	-0.275	-0.200
206.422	-0.280	-0.200
206.425	-0.275	-0.185
206.428	-0.270	-0.190
206.431	-0.270	-0.175
206.433	-0.275	-0.185
206.436	-0.280	-0.190
206.439	-0.285	-0.195
206.442	-0.285	-0.185
206.444	-0.270	-0.170
206.447	-0.270	-0.175
206.450	-0.265	-0.180
206.453	-0.285	-0.200
206.456	-0.290	-0.195
206.458	-0.290	-0.180
206.461	-0.285	-0.175
206.464	-0.270	-0.185
206.467	-0.270	-0.180
206.469	-0.280	-0.195
206.472	-0.285	-0.205
206.475	-0.285	-0.190
206.478	-0.265	-0.180
206.481	-0.260	-0.180
206.483	-0.265	-0.190
206.486	-0.265	-0.205
206.489	-0.280	-0.210
206.492	-0.285	-0.210
206.494	-0.290	-0.205
206.497	-0.275	-0.195
206.500	-0.285	-0.205
206.503	-0.305	-0.210
206.506	-0.295	-0.225
206.508	-0.305	-0.225
206.511	-0.305	-0.210
206.514	-0.295	-0.210
206.517	-0.295	-0.210
206.519	-0.305	-0.220
206.522	-0.310	-0.225
206.525	-0.325	-0.220
206.528	-0.320	-0.210
206.531	-0.300	-0.215
206.533	-0.320	-0.230
206.536	-0.320	-0.230
206.539	-0.320	-0.240
206.542	-0.335	-0.225
206.544	-0.325	-0.210
206.547	-0.310	-0.210
206.550	-0.305	-0.220
206.553	-0.305	-0.240
206.556	-0.325	-0.245
206.558	-0.340	-0.235
206.561	-0.320	-0.230
206.564	-0.305	-0.235
206.567	-0.310	-0.240
206.569	-0.315	-0.245
206.572	-0.325	-0.250
206.575	-0.335	-0.240
206.578	-0.330	-0.235
206.581	-0.320	-0.225
206.583	-0.330	-0.235
206.586	-0.340	-0.255
206.589	-0.350	-0.255
206.592	-0.365	-0.245
206.594	-0.355	-0.230
206.597	-0.340	-0.225
206.600	-0.335	-0.230
206.603	-0.335	-0.245
206.606	-0.350	-0.250
206.608	-0.350	-0.255
206.611	-0.340	-0.235
206.614	-0.330	-0.220
206.617	-0.340	-0.235
206.619	-0.345	-0.240
206.622	-0.350	-0.245
206.625	-0.345	-0.230
206.628	-0.340	-0.225
206.631	-0.335	-0.230
206.633	-0.320	-0.235
206.636	-0.335	-0.245
206.639	-0.345	-0.250
206.642	-0.355	-0.245
206.644	-0.350	-0.235
206.647	-0.350	-0.230
206.650	-0.340	-0.240
206.653	-0.345	-0.245
206.656	-0.360	-0.260
206.658	-0.360	-0.230
206.661	-0.340	-0.230
206.664	-0.330	-0.230
206.667	-0.335	-0.235
206.669	-0.335	-0.240
206.672	-0.345	-0.255
206.675	-0.350	-0.260
206.678	-0.350	-0.245
206.681	-0.330	-0.245
206.683	-0.315	-0.245
206.686	-0.315	-0.260
206.689	-0.305	-0.250
206.692	-0.290	-0.230
206.694	-0.270	-0.225
206.697	-0.265	-0.220
206.700	-0.260	-0.225
206.703	-0.275	-0.240
206.706	-0.290	-0.245
206.708	-0.295	-0.220
206.711	-0.270	-0.210
206.714	-0.255	-0.205
206.717	-0.245	-0.215
206.719	-0.250	-0.215
206.722	-0.255	-0.225
206.725	-0.255	-0.210
206.728	-0.235	-0.210
206.731	-0.230	-0.210
206.733	-0.240	-0.215
206.736	-0.255	-0.205
206.739	-0.270	-0.205
206.742	-0.275	-0.215
206.744	-0.270	-0.195
206.747	-0.260	-0.190
206.750	-0.255	-0.205
206.753	-0.270	-0.210
206.756	-0.280	-0.215
206.758	-0.290	-0.220
206.761	-0.270	-0.205
206.764	-0.245	-0.210
206.767	-0.235	-0.225
206.769	-0.265	-0.240
206.772	-0.290	-0.240
206.775	-0.315	-0.240
206.778	-0.315	-0.225
206.781	-0.320	-0.230
206.783	-0.345	-0.230
206.786	-0.365	-0.260
206.789	-0.395	-0.260
206.792	-0.400	-0.260
206.794	-0.390	-0.255
206.797	-0.370	-0.250
206.800	-0.380	-0.250
206.803	-0.380	-0.265
206.806	-0.390	-0.275
206.808	-0.395	-0.265
206.811	-0.375	-0.260
206.814	-0.375	-0.250
206.817	-0.380	-0.260
206.819	-0.395	-0.275
206.822	-0.395	-0.280
206.825	-0.400	-0.265
206.828	-0.400	-0.255
206.831	-0.395	-0.255
206.833	-0.395	-0.265
206.836	-0.405	-0.280
206.839	-0.405	-0.285
206.842	-0.405	-0.285
206.844	-0.405	-0.280
206.847	-0.395	-0.280
206.850	-0.395	-0.275
206.853	-0.400	-0.315
206.856	-0.430	-0.335
206.858	-0.450	-0.360
206.861	-0.470	-0.370
206.864	-0.495	-0.385
206.867	-0.525	-0.385
206.869	-0.555	-0.350
206.872	-0.610	-0.255
206.875	-0.595	-0.130
206.878	-0.510	-0.055
206.881	-0.385	0.015
206.883	-0.250	0.090
206.886	-0.090	0.185
206.889	0.135	0.295
206.892	0.410	0.410
206.894	0.670	0.405
206.897	0.795	0.210
206.900	0.795	-0.110
206.903	0.595	-0.370
206.906	0.240	-0.445
206.908	-0.135	-0.390
206.911	-0.385	-0.335
206.914	-0.495	-0.315
206.917	-0.510	-0.315
206.919	-0.480	-0.320
206.922	-0.455	-0.320
206.925	-0.435	-0.325
206.928	-0.420	-0.315
206.931	-0.410	-0.310
206.933	-0.415	-0.295
206.936	-0.440	-0.305
206.939	-0.430	-0.310
206.942	-0.440	-0.300
206.944	-0.445	-0.300
206.947	-0.445	-0.295
206.950	-0.440	-0.310
206.953	-0.445	-0.315
206.956	-0.450	-0.330
206.958	-0.465	-0.325
206.961	-0.450	-0.310
206.964	-0.435	-0.300
206.967	-0.440	-0.290
206.969	-0.435	-0.320
206.972	-0.440	-0.330
206.975	-0.440	-0.320
206.978	-0.430	-0.300
206.981	-0.430	-0.305
206.983	-0.425	-0.300
206.986	-0.430	-0.310
206.989	-0.440	-0.315
206.992	-0.445	-0.290
206.994	-0.435	-0.285
206.997	-0.420	-0.290
207.000	-0.420	-0.295
207.003	-0.420	-0.315
207.006	-0.435	-0.315
207.008	-0.445	-0.310
207.011	-0.435	-0.300
207.014	-0.435	-0.295
207.017	-0.435	-0.295
207.019	-0.445	-0.310
207.022	-0.455	-0.320
207.025	-0.455	-0.315
207.028	-0.440	-0.300
207.031	-0.430	-0.275
207.033	-0.425	-0.280
207.036	-0.430	-0.305
207.039	-0.445	-0.335
207.042	-0.455	-0.315
207.044	-0.445	-0.320
207.047	-0.440	-0.305
207.050	-0.425	-0.305
207.053	-0.430	-0.305
207.056	-0.445	-0.315
207.058	-0.445	-0.310
207.061	-0.420	-0.300
207.064	-0.420	-0.290
207.067	-0.420	-0.300
207.069	-0.420	-0.330
207.072	-0.430	-0.330
207.075	-0.440	-0.325
207.078	-0.435	-0.320
207.081	-0.440	-0.315
207.083	-0.440	-0.315
207.086	-0.450	-0.335
207.089	-0.450	-0.335
207.092	-0.455	-0.330
207.094	-0.450	-0.315
207.097	-0.435	-0.315
207.100	-0.435	-0.330
207.103	-0.430	-0.340
207.106	-0.435	-0.345
207.108	-0.440	-0.325
207.111	-0.440	-0.330
207.114	-0.425	-0.330
207.117	-0.430	-0.335
207.119	-0.430	-0.365
207.122	-0.450	-0.370
207.125	-0.460	-0.370
207.128	-0.450	-0.365
207.131	-0.435	-0.370
207.133	-0.445	-0.375
207.136	-0.465	-0.395
207.139	-0.460	-0.420
207.142	-0.460	-0.420
207.144	-0.460	-0.410
207.147	-0.460	-0.420
207.150	-0.465	-0.410
207.153	-0.465	-0.420
207.156	-0.485	-0.430
207.158	-0.490	-0.440
207.161	-0.485	-0.445
207.164	-0.480	-0.430
207.167	-0.480	-0.445
207.169	-0.485	-0.460
207.172	-0.505	-0.465
207.175	-0.505	-0.450
207.178	-0.490	-0.435
207.181	-0.500	-0.440
207.183	-0.485	-0.425
207.186	-0.500	-0.430
207.189	-0.500	-0.420
207.192	-0.490	-0.410
207.194	-0.475	-0.385
207.197	-0.460	-0.360
207.200	-0.440	-0.360
207.203	-0.440	-0.360
207.206	-0.440	-0.355
207.208	-0.430	-0.345
207.211	-0.420	-0.310
207.214	-0.390	-0.315
207.217	-0.385	-0.300
207.219	-0.375	-0.295
207.222	-0.400	-0.295
207.225	-0.385	-0.290
207.228	-0.380	-0.265
207.231	-0.360	-0.265
207.233	-0.360	-0.275
207.236	-0.365	-0.280
207.239	-0.355	-0.285
207.242	-0.365	-0.275
207.244	-0.355	-0.255
207.247	-0.345	-0.260
207.250	-0.335	-0.265
207.253	-0.340	-0.270
207.256	-0.355	-0.275
207.258	-0.360	-0.250
207.261	-0.345	-0.250
207.264	-0.315	-0.245
207.267	-0.325	-0.255
207.269	-0.340	-0.280
207.272	-0.365	-0.275
207.275	-0.365	-0.275
207.278	-0.355	-0.260
207.281	-0.345	-0.265
207.283	-0.335	-0.265
207.286	-0.335	-0.285
207.289	-0.350	-0.285
207.292	-0.360	-0.285
207.294	-0.350	-0.275
207.297	-0.335	-0.260
207.300	-0.350	-0.265
207.303	-0.345	-0.280
207.306	-0.365	-0.290
207.308	-0.365	-0.280
207.311	-0.360	-0.265
207.314	-0.355	-0.265
207.317	-0.355	-0.280
207.319	-0.365	-0.295
207.322	-0.365	-0.295
207.325	-0.375	-0.285
207.328	-0.365	-0.280
207.331	-0.360	-0.280
207.333	-0.380	-0.285
207.336	-0.370	-0.285
207.339	-0.385	-0.295
207.342	-0.375	-0.295
207.344	-0.370	-0.290
207.347	-0.370	-0.290
207.350	-0.365	-0.295
207.353	-0.375	-0.295
207.356	-0.390	-0.300
207.358	-0.395	-0.295
207.361	-0.380	-0.280
207.364	-0.365	-0.280
207.367	-0.380	-0.285
207.369	-0.375	-0.305
207.372	-0.385	-0.310
207.375	-0.385	-0.295
207.378	-0.380	-0.290
207.381	-0.375	-0.290
207.383	-0.375	-0.295
207.386	-0.380	-0.310
207.389	-0.390	-0.300
207.392	-0.390	-0.305
207.394	-0.395	-0.280
207.397	-0.385	-0.280
207.400	-0.380	-0.285
207.403	-0.385	-0.300
207.406	-0.385	-0.315
207.408	-0.400	-0.320
207.411	-0.395	-0.295
207.414	-0.385	-0.285
207.417	-0.380	-0.290
207.419	-0.395	-0.285
207.422	-0.390	-0.295
207.425	-0.390	-0.295
207.428	-0.385	-0.295
207.431	-0.375	-0.290
207.433	-0.385	-0.290
207.436	-0.380	-0.285
207.439	-0.385	-0.300
207.442	-0.390	-0.290
207.444	-0.380	-0.285
207.447	-0.380	-0.280
207.450	-0.380	-0.285
207.453	-0.385	-0.290
207.456	-0.390	-0.310
207.458	-0.395	-0.290
207.461	-0.385	-0.275
207.464	-0.380	-0.275
207.467	-0.390	-0.280
207.469	-0.385	-0.290
207.472	-0.385	-0.300
207.475	-0.375	-0.310
207.478	-0.360	-0.275
207.481	-0.330	-0.280
207.483	-0.325	-0.275
207.486	-0.320	-0.290
207.489	-0.330	-0.290
207.492	-0.325	-0.280
207.494	-0.315	-0.280
207.497	-0.300	-0.270
207.500	-0.300	-0.280
207.503	-0.300	-0.275
207.506	-0.300	-0.270
207.508	-0.305	-0.265
207.511	-0.280	-0.240
207.514	-0.270	-0.245
207.517	-0.275	-0.255
207.519	-0.265	-0.255
207.522	-0.275	-0.265
207.525	-0.280	-0.240
207.528	-0.275	-0.220
207.531	-0.285	-0.205
207.533	-0.280	-0.220
207.536	-0.285	-0.230
207.539	-0.290	-0.240
207.542	-0.300	-0.230
207.544	-0.295	-0.220
207.547	-0.285	-0.215
207.550	-0.275	-0.225
207.553	-0.255	-0.240
207.556	-0.275	-0.245
207.558	-0.305	-0.255
207.561	-0.320	-0.240
207.564	-0.340	-0.260
207.567	-0.350	-0.250
207.569	-0.365	-0.255
207.572	-0.380	-0.265
207.575	-0.395	-0.275
207.578	-0.385	-0.255
207.581	-0.385	-0.255
207.583	-0.380	-0.245
207.586	-0.385	-0.265
207.589	-0.405	-0.255
207.592	-0.405	-0.260
207.594	-0.390	-0.250
207.597	-0.380	-0.245
207.600	-0.390	-0.250
207.603	-0.385	-0.260
207.606	-0.390	-0.265
207.608	-0.390	-0.265
207.611	-0.380	-0.255
207.614	-0.380	-0.245
207.617	-0.380	-0.245
207.619	-0.385	-0.260
207.622	-0.400	-0.255
207.625	-0.395	-0.255
207.628	-0.405	-0.255
207.631	-0.385	-0.240
207.633	-0.390	-0.260
207.636	-0.390	-0.260
207.639	-0.405	-0.275
207.642	-0.410	-0.290
207.644	-0.420	-0.305
207.647	-0.435	-0.320
207.650	-0.475	-0.360
207.653	-0.510	-0.385
207.656	-0.535	-0.390
207.658	-0.580	-0.325
207.661	-0.610	-0.190
207.664	-0.585	-0.055
207.667	-0.485	0.040
207.669	-0.335	0.095
207.672	-0.175	0.195
207.675	0.040	0.335
207.678	0.345	0.485
207.681	0.620	0.540
207.683	0.815	0.440
207.686	0.880	0.135
207.689	0.765	-0.215
207.692	0.450	-0.385
207.694	0.035	-0.380
207.697	-0.295	-0.310
207.700	-0.490	-0.275
207.703	-0.525	-0.280
207.706	-0.500	-0.285
207.708	-0.455	-0.280
207.711	-0.425	-0.270
207.714	-0.425	-0.270
207.717	-0.420	-0.275
207.719	-0.420	-0.290
207.722	-0.425	-0.275
207.725	-0.430	-0.270
207.728	-0.420	-0.265
207.731	-0.410	-0.275
207.733	-0.415	-0.255
207.736	-0.425	-0.275
207.739	-0.425	-0.290
207.742	-0.425	-0.275
207.744	-0.420	-0.265
207.747	-0.405	-0.250
207.750	-0.415	-0.250
207.753	-0.420	-0.275
207.756	-0.420	-0.270
207.758	-0.425	-0.275
207.761	-0.415	-0.265
207.764	-0.410	-0.260
207.767	-0.405	-0.260
207.769	-0.400	-0.260
207.772	-0.420	-0.265
207.775	-0.430	-0.265
207.778	-0.405	-0.255
207.781	-0.405	-0.245
207.783	-0.405	-0.260
207.786	-0.405	-0.265
207.789	-0.420	-0.275
207.792	-0.420	-0.255
207.794	-0.415	-0.245
207.797	-0.415	-0.240
207.800	-0.410	-0.250
207.803	-0.405	-0.260
207.806	-0.430	-0.275
207.808	-0.430	-0.270
207.811	-0.420	-0.255
207.814	-0.400	-0.240
207.817	-0.410	-0.235
207.819	-0.405	-0.250
207.822	-0.410	-0.265
207.825	-0.420	-0.255
207.828	-0.405	-0.245
207.831	-0.405	-0.245
207.833	-0.400	-0.245
207.836	-0.405	-0.260
207.839	-0.415	-0.255
207.842	-0.410	-0.260
207.844	-0.405	-0.250
207.847	-0.395	-0.240
207.850	-0.395	-0.260
207.853	-0.400	-0.270
207.856	-0.410	-0.270
207.858	-0.410	-0.275
207.861	-0.400	-0.250
207.864	-0.395	-0.260
207.867	-0.405	-0.270
207.869	-0.405	-0.275
207.872	-0.410	-0.285
207.875	-0.415	-0.285
207.878	-0.390	-0.270
207.881	-0.395	-0.275
207.883	-0.395	-0.275
207.886	-0.400	-0.285
207.889	-0.405	-0.290
207.892	-0.410	-0.295
207.894	-0.395	-0.295
207.897	-0.390	-0.285
207.900	-0.395	-0.305
207.903	-0.395	-0.320
207.906	-0.405	-0.325
207.908	-0.415	-0.325
207.911	-0.410	-0.325
207.914	-0.420	-0.320
207.917	-0.420	-0.330
207.919	-0.420	-0.350
207.922	-0.430	-0.370
207.925	-0.430	-0.375
207.928	-0.435	-0.375
207.931	-0.420	-0.375
207.933	-0.435	-0.370
207.936	-0.430	-0.385
207.939	-0.445	-0.400
207.942	-0.455	-0.395
207.944	-0.450	-0.385
207.947	-0.435	-0.390
207.950	-0.440	-0.395
207.953	-0.440	-0.390
207.956	-0.455	-0.395
207.958	-0.455	-0.385
207.961	-0.455	-0.360
207.964	-0.425	-0.345
207.967	-0.420	-0.345
207.969	-0.420	-0.330
207.972	-0.420	-0.330
207.975	-0.425	-0.295
207.978	-0.385	-0.280
207.981	-0.380	-0.260
207.983	-0.360	-0.245
207.986	-0.360	-0.255
207.989	-0.360	-0.245
207.992	-0.345	-0.235
207.994	-0.345	-0.215
207.997	-0.325	-0.195
208.000	-0.305	-0.190
208.003	-0.310	-0.195
208.006	-0.310	-0.205
208.008	-0.320	-0.195
208.011	-0.305	-0.195
208.014	-0.295	-0.180
208.017	-0.295	-0.175
208.019	-0.285	-0.190
208.022	-0.285	-0.190
208.025	-0.300	-0.180
208.028	-0.300	-0.170
208.031	-0.295	-0.170
208.033	-0.285	-0.165
208.036	-0.290	-0.195
208.039	-0.310	-0.190
208.042	-0.300	-0.185
208.044	-0.305	-0.175
208.047	-0.300	-0.160
208.050	-0.295	-0.165
208.053	-0.290	-0.175
208.056	-0.300	-0.190
208.058	-0.295	-0.190
208.061	-0.295	-0.180
208.064	-0.285	-0.180
208.067	-0.280	-0.180
208.069	-0.295	-0.190
208.072	-0.305	-0.195
208.075	-0.305	-0.195
208.078	-0.280	-0.185
208.081	-0.270	-0.175
208.083	-0.260	-0.175
208.086	-0.240	-0.180
208.089	-0.225	-0.175
208.092	-0.220	-0.175
208.094	-0.215	-0.160
208.097	-0.185	-0.145
208.100	-0.180	-0.155
208.103	-0.180	-0.170
208.106	-0.175	-0.185
208.108	-0.185	-0.175
208.111	-0.185	-0.160
208.114	-0.185	-0.160
208.117	-0.175	-0.185
208.119	-0.175	-0.195
208.122	-0.180	-0.215
208.125	-0.195	-0.215
208.128	-0.205	-0.205
208.131	-0.205	-0.200
208.133	-0.205	-0.200
208.136	-0.210	-0.220
208.139	-0.230	-0.235
208.142	-0.240	-0.225
208.144	-0.225	-0.215
208.147	-0.215	-0.210
208.150	-0.235	-0.235
208.153	-0.245	-0.240
208.156	-0.265	-0.250
208.158	-0.290	-0.240
208.161	-0.285	-0.235
208.164	-0.305	-0.210
208.167	-0.315	-0.220
208.169	-0.335	-0.225
208.172	-0.335	-0.245
208.175	-0.335	-0.230
208.178	-0.345	-0.220
208.181	-0.325	-0.215
208.183	-0.350	-0.205
208.186	-0.355	-0.225
208.189	-0.360	-0.235
208.192	-0.380	-0.230
208.194	-0.370	-0.230
208.197	-0.360	-0.230
208.200	-0.365	-0.220
208.203	-0.365	-0.235
208.206	-0.370	-0.230
208.208	-0.375	-0.220
208.211	-0.370	-0.220
208.214	-0.365	-0.210
208.217	-0.365	-0.210
208.219	-0.365	-0.215
208.222	-0.375	-0.240
208.225	-0.385	-0.220
208.228	-0.375	-0.200
208.231	-0.365	-0.200
208.233	-0.360	-0.205
208.236	-0.370	-0.210
208.239	-0.375	-0.225
208.242	-0.375	-0.225
208.244	-0.370	-0.210
208.247	-0.365	-0.230
208.250	-0.375	-0.250
208.253	-0.395	-0.300
208.256	-0.430	-0.340
208.258	-0.485	-0.370
208.261	-0.510	-0.385
208.264	-0.540	-0.380
208.267	-0.570	-0.300
208.269	-0.605	-0.170
208.272	-0.575	0.000
208.275	-0.435	0.165
208.278	-0.255	0.290
208.281	-0.070	0.415
208.283	0.145	0.545
208.286	0.420	0.665
208.289	0.685	0.735
208.292	0.890	0.650
208.294	0.990	0.360
208.297	0.905	-0.010
208.300	0.590	-0.230
208.303	0.135	-0.260
208.306	-0.260	-0.245
208.308	-0.475	-0.225
208.311	-0.495	-0.235
208.314	-0.430	-0.210
208.317	-0.380	-0.210
208.319	-0.380	-0.225
208.322	-0.410	-0.230
208.325	-0.410	-0.240
208.328	-0.390	-0.230
208.331	-0.390	-0.230
208.333	-0.380	-0.225
208.336	-0.385	-0.240
208.339	-0.400	-0.235
208.342	-0.395	-0.240
208.344	-0.405	-0.235
208.347	-0.390	-0.235
208.350	-0.395	-0.235
208.353	-0.395	-0.240
208.356	-0.410	-0.255
208.358	-0.420	-0.235
208.361	-0.420	-0.235
208.364	-0.415	-0.240
208.367	-0.405	-0.240
208.369	-0.410	-0.240
208.372	-0.425	-0.255
208.375	-0.415	-0.260
208.378	-0.415	-0.245
208.381	-0.405	-0.230
208.383	-0.395	-0.230
208.386	-0.410	-0.245
208.389	-0.415	-0.260
208.392	-0.420	-0.250
208.394	-0.400	-0.240
208.397	-0.405	-0.240
208.400	-0.410	-0.230
208.403	-0.410	-0.230
208.406	-0.410	-0.240
208.408	-0.415	-0.240
208.411	-0.395	-0.235
208.414	-0.385	-0.230
208.417	-0.385	-0.230
208.419	-0.400	-0.250
208.422	-0.410	-0.260
208.425	-0.400	-0.260
208.428	-0.395	-0.250
208.431	-0.380	-0.235
208.433	-0.390	-0.240
208.436	-0.390	-0.250
208.439	-0.400	-0.265
208.442	-0.410	-0.265
208.444	-0.395	-0.255
208.447	-0.395	-0.255
208.450	-0.395	-0.260
208.453	-0.400	-0.270
208.456	-0.405	-0.275
208.458	-0.415	-0.290
208.461	-0.405	-0.280
208.464	-0.400	-0.275
208.467	-0.405	-0.280
208.469	-0.395	-0.290
208.472	-0.405	-0.300
208.475	-0.410	-0.300
208.478	-0.400	-0.290
208.481	-0.395	-0.300
208.483	-0.390	-0.300
208.486	-0.400	-0.310
208.489	-0.400	-0.340
208.492	-0.400	-0.325
208.494	-0.395	-0.335
208.497	-0.390	-0.335
208.500	-0.380	-0.330
208.503	-0.385	-0.355
208.506	-0.395	-0.365
208.508	-0.415	-0.375
208.511	-0.405	-0.380
208.514	-0.400	-0.375
208.517	-0.385	-0.375
208.519	-0.405	-0.390
208.522	-0.415	-0.410
208.525	-0.425	-0.410
208.528	-0.415	-0.410
208.531	-0.405	-0.415
208.533	-0.410	-0.410
208.536	-0.420	-0.420
208.539	-0.425	-0.425
208.542	-0.430	-0.415
208.544	-0.420	-0.410
208.547	-0.405	-0.395
208.550	-0.410	-0.410
208.553	-0.410	-0.405
208.556	-0.425	-0.415
208.558	-0.425	-0.400
208.561	-0.405	-0.390
208.564	-0.395	-0.355
208.567	-0.395	-0.355
208.569	-0.385	-0.355
208.572	-0.400	-0.340
208.575	-0.400	-0.330
208.578	-0.385	-0.300
208.581	-0.370	-0.285
208.583	-0.360	-0.285
208.586	-0.350	-0.265
208.589	-0.350	-0.260
208.592	-0.355	-0.240
208.594	-0.340	-0.225
208.597	-0.330	-0.225
208.600	-0.325	-0.215
208.603	-0.325	-0.225
208.606	-0.325	-0.230
208.608	-0.330	-0.230
208.611	-0.325	-0.215
208.614	-0.305	-0.200
208.617	-0.305	-0.195
208.619	-0.315	-0.210
208.622	-0.315	-0.225
208.625	-0.315	-0.220
208.628	-0.315	-0.210
208.631	-0.300	-0.195
208.633	-0.305	-0.195
208.636	-0.305	-0.190
208.639	-0.315	-0.210
208.642	-0.315	-0.215
208.644	-0.305	-0.195
208.647	-0.310	-0.185
208.650	-0.300	-0.190
208.653	-0.315	-0.195
208.656	-0.320	-0.205
208.658	-0.325	-0.190
208.661	-0.315	-0.190
208.664	-0.310	-0.185
208.667	-0.310	-0.180
208.669	-0.315	-0.200
208.672	-0.315	-0.210
208.675	-0.320	-0.215
208.678	-0.330	-0.205
208.681	-0.320	-0.200
208.683	-0.325	-0.205
208.686	-0.325	-0.215
208.689	-0.330	-0.215
208.692	-0.335	-0.215
208.694	-0.325	-0.210
208.697	-0.320	-0.220
208.700	-0.325	-0.215
208.703	-0.320	-0.215
208.706	-0.350	-0.225
208.708	-0.345	-0.220
208.711	-0.335	-0.205
208.714	-0.330	-0.200
