Time,MLII [mV],V5 [mV]
270.767,-0.705,-0.550
270.769,-0.690,-0.550
270.772,-0.670,-0.535
270.775,-0.645,-0.535
270.778,-0.640,-0.540
270.781,-0.620,-0.555
270.783,-0.615,-0.575
270.786,-0.620,-0.580
270.789,-0.630,-0.580
270.792,-0.620,-0.570
270.794,-0.630,-0.555
270.797,-0.615,-0.515
270.800,-0.610,-0.500
270.803,-0.570,-0.495
270.806,-0.555,-0.460
270.808,-0.520,-0.455
270.811,-0.525,-0.445
270.814,-0.520,-0.440
270.817,-0.525,-0.445
270.819,-0.540,-0.435
270.822,-0.555,-0.430
270.825,-0.580,-0.425
270.828,-0.600,-0.420
270.831,-0.610,-0.410
270.833,-0.610,-0.415
270.836,-0.605,-0.415
270.839,-0.595,-0.410
270.842,-0.620,-0.420
270.844,-0.645,-0.420
270.847,-0.660,-0.405
270.850,-0.700,-0.440
270.853,-0.730,-0.475
270.856,-0.740,-0.495
270.858,-0.740,-0.525
270.861,-0.735,-0.530
270.864,-0.730,-0.540
270.867,-0.735,-0.520
270.869,-0.750,-0.525
270.872,-0.735,-0.520
270.875,-0.740,-0.535
270.878,-0.735,-0.515
270.881,-0.735,-0.535
270.883,-0.755,-0.550
270.886,-0.775,-0.550
270.889,-0.800,-0.570
270.892,-0.805,-0.600
270.894,-0.795,-0.590
270.897,-0.785,-0.575
270.900,-0.770,-0.570
270.903,-0.765,-0.545
270.906,-0.750,-0.550
270.908,-0.735,-0.565
270.911,-0.735,-0.565
270.914,-0.745,-0.560
270.917,-0.745,-0.575
270.919,-0.745,-0.590
270.922,-0.750,-0.590
270.925,-0.765,-0.605
270.928,-0.755,-0.585
270.931,-0.745,-0.580
270.933,-0.750,-0.565
270.936,-0.745,-0.540
270.939,-0.735,-0.545
270.942,-0.720,-0.535
270.944,-0.695,-0.540
270.947,-0.650,-0.550
270.950,-0.580,-0.520
270.953,-0.505,-0.435
270.956,-0.405,-0.320
270.958,-0.275,-0.135
270.961,-0.145,0.095
270.964,-0.010,0.345
270.967,0.070,0.610
270.969,0.040,0.795
270.972,-0.080,0.910
270.975,-0.315,0.905
270.978,-0.595,0.760
270.981,-0.910,0.485
270.983,-1.180,0.120
270.986,-1.430,-0.260
270.989,-1.590,-0.640
270.992,-1.635,-0.915
270.994,-1.585,-1.050
270.997,-1.490,-1.055
271.000,-1.340,-0.970
271.003,-1.205,-0.840
271.006,-1.105,-0.735
271.008,-1.025,-0.685
271.011,-0.955,-0.655
271.014,-0.885,-0.625
271.017,-0.820,-0.610
271.019,-0.760,-0.600
271.022,-0.740,-0.580
271.025,-0.710,-0.560
271.028,-0.710,-0.565
271.031,-0.695,-0.530
271.033,-0.700,-0.530
271.036,-0.705,-0.515
271.039,-0.685,-0.500
271.042,-0.675,-0.495
271.044,-0.665,-0.515
271.047,-0.665,-0.510
271.050,-0.655,-0.515
271.053,-0.655,-0.515
271.056,-0.665,-0.535
271.058,-0.660,-0.520
271.061,-0.660,-0.520
271.064,-0.660,-0.495
271.067,-0.640,-0.480
271.069,-0.645,-0.475
271.072,-0.635,-0.470
271.075,-0.620,-0.460
271.078,-0.620,-0.465
271.081,-0.620,-0.475
271.083,-0.625,-0.470
271.086,-0.635,-0.465
271.089,-0.640,-0.480
271.092,-0.630,-0.475
271.094,-0.630,-0.460
271.097,-0.630,-0.455
271.100,-0.620,-0.435
271.103,-0.600,-0.430
271.106,-0.590,-0.425
271.108,-0.580,-0.425
271.111,-0.600,-0.425
271.114,-0.600,-0.420
271.117,-0.590,-0.435
271.119,-0.595,-0.440
271.122,-0.605,-0.440
271.125,-0.620,-0.435
271.128,-0.620,-0.435
271.131,-0.615,-0.435
271.133,-0.595,-0.415
271.136,-0.570,-0.410
271.139,-0.560,-0.385
271.142,-0.540,-0.390
271.144,-0.540,-0.375
271.147,-0.540,-0.375
271.150,-0.540,-0.400
271.153,-0.545,-0.400
271.156,-0.555,-0.390
271.158,-0.540,-0.390
271.161,-0.535,-0.385
271.164,-0.530,-0.380
271.167,-0.525,-0.355
271.169,-0.510,-0.335
271.172,-0.505,-0.315
271.175,-0.490,-0.300
271.178,-0.475,-0.300
271.181,-0.470,-0.305
271.183,-0.470,-0.305
271.186,-0.475,-0.310
271.189,-0.465,-0.295
271.192,-0.455,-0.290
271.194,-0.465,-0.295
271.197,-0.430,-0.260
271.200,-0.400,-0.210
271.203,-0.385,-0.200
271.206,-0.370,-0.180
271.208,-0.340,-0.185
271.211,-0.340,-0.155
271.214,-0.295,-0.135
271.217,-0.285,-0.120
271.219,-0.300,-0.120
271.222,-0.275,-0.110
271.225,-0.270,-0.080
271.228,-0.235,-0.075
271.231,-0.225,-0.020
271.233,-0.210,0.015
271.236,-0.180,0.040
271.239,-0.155,0.050
271.242,-0.120,0.070
271.244,-0.125,0.085
271.247,-0.110,0.080
271.250,-0.100,0.090
271.253,-0.090,0.090
271.256,-0.085,0.090
271.258,-0.090,0.100
271.261,-0.085,0.105
271.264,-0.085,0.130
271.267,-0.070,0.145
271.269,-0.055,0.150
271.272,-0.045,0.155
271.275,-0.025,0.170
271.278,-0.035,0.160
271.281,-0.020,0.145
271.283,-0.035,0.140
271.286,-0.055,0.105
271.289,-0.065,0.090
271.292,-0.085,0.070
271.294,-0.105,0.060
271.297,-0.110,0.060
271.300,-0.140,0.060
271.303,-0.140,0.025
271.306,-0.160,-0.005
271.308,-0.185,-0.015
271.311,-0.210,-0.065
271.314,-0.225,-0.080
271.317,-0.270,-0.115
271.319,-0.305,-0.170
271.322,-0.345,-0.215
271.325,-0.380,-0.230
271.328,-0.415,-0.255
271.331,-0.440,-0.290
271.333,-0.465,-0.310
271.336,-0.470,-0.305
271.339,-0.485,-0.325
271.342,-0.510,-0.355
271.344,-0.535,-0.380
271.347,-0.540,-0.420
271.350,-0.560,-0.460
271.353,-0.585,-0.485
271.356,-0.605,-0.495
271.358,-0.610,-0.520
271.361,-0.625,-0.515
271.364,-0.635,-0.510
271.367,-0.635,-0.520
271.369,-0.640,-0.525
271.372,-0.640,-0.540
271.375,-0.640,-0.550
271.378,-0.630,-0.560
271.381,-0.635,-0.565
271.383,-0.650,-0.580
271.386,-0.655,-0.585
271.389,-0.660,-0.590
271.392,-0.665,-0.580
271.394,-0.670,-0.595
271.397,-0.670,-0.555
271.400,-0.650,-0.545
271.403,-0.645,-0.525
271.406,-0.655,-0.530
271.408,-0.640,-0.505
271.411,-0.650,-0.520
271.414,-0.660,-0.515
271.417,-0.670,-0.530
271.419,-0.660,-0.535
271.422,-0.665,-0.550
271.425,-0.680,-0.545
271.428,-0.670,-0.545
271.431,-0.665,-0.535
271.433,-0.660,-0.530
271.436,-0.660,-0.530
271.439,-0.640,-0.520
271.442,-0.630,-0.495
271.444,-0.635,-0.520
271.447,-0.660,-0.520
271.450,-0.640,-0.525
271.453,-0.645,-0.530
271.456,-0.655,-0.535
271.458,-0.665,-0.535
271.461,-0.675,-0.535
271.464,-0.675,-0.530
271.467,-0.660,-0.525
271.469,-0.640,-0.500
271.472,-0.645,-0.500
271.475,-0.625,-0.520
271.478,-0.635,-0.515
271.481,-0.635,-0.540
271.483,-0.635,-0.550
271.486,-0.655,-0.550
271.489,-0.660,-0.550
271.492,-0.660,-0.535
271.494,-0.670,-0.545
271.497,-0.670,-0.540
271.500,-0.655,-0.535
271.503,-0.655,-0.530
271.506,-0.650,-0.530
271.508,-0.650,-0.525
271.511,-0.675,-0.525
271.514,-0.695,-0.540
271.517,-0.695,-0.555
271.519,-0.705,-0.565
271.522,-0.720,-0.560
271.525,-0.720,-0.570
271.528,-0.720,-0.570
271.531,-0.705,-0.560
271.533,-0.685,-0.565
271.536,-0.675,-0.555
271.539,-0.665,-0.565
271.542,-0.670,-0.550
271.544,-0.670,-0.565
271.547,-0.680,-0.575
271.550,-0.685,-0.570
271.553,-0.690,-0.580
271.556,-0.705,-0.595
271.558,-0.705,-0.605
271.561,-0.720,-0.590
271.564,-0.735,-0.585
271.567,-0.720,-0.570
271.569,-0.705,-0.575
271.572,-0.705,-0.565
271.575,-0.695,-0.565
271.578,-0.695,-0.585
271.581,-0.705,-0.595
271.583,-0.695,-0.605
271.586,-0.705,-0.600
271.589,-0.720,-0.600
271.592,-0.735,-0.625
271.594,-0.725,-0.590
271.597,-0.720,-0.570
271.600,-0.725,-0.565
271.603,-0.710,-0.545
271.606,-0.710,-0.520
271.608,-0.695,-0.530
271.611,-0.695,-0.535
271.614,-0.705,-0.560
271.617,-0.710,-0.555
271.619,-0.730,-0.565
271.622,-0.735,-0.575
271.625,-0.725,-0.595
271.628,-0.730,-0.585
271.631,-0.740,-0.560
271.633,-0.725,-0.560
271.636,-0.720,-0.565
271.639,-0.715,-0.555
271.642,-0.690,-0.555
271.644,-0.705,-0.565
271.647,-0.710,-0.560
271.650,-0.720,-0.565
271.653,-0.730,-0.575
271.656,-0.740,-0.575
271.658,-0.760,-0.575
271.661,-0.755,-0.585
271.664,-0.750,-0.580
271.667,-0.725,-0.580
271.669,-0.730,-0.575
271.672,-0.740,-0.565
271.675,-0.720,-0.565
271.678,-0.720,-0.575
271.681,-0.735,-0.585
271.683,-0.730,-0.595
271.686,-0.715,-0.610
271.689,-0.740,-0.600
271.692,-0.740,-0.610
271.694,-0.740,-0.595
271.697,-0.745,-0.585
271.700,-0.740,-0.580
271.703,-0.730,-0.580
271.706,-0.725,-0.570
271.708,-0.735,-0.565
271.711,-0.720,-0.565
271.714,-0.725,-0.595
271.717,-0.720,-0.590
271.719,-0.730,-0.600
271.722,-0.720,-0.595
271.725,-0.730,-0.605
271.728,-0.755,-0.610
271.731,-0.750,-0.590
271.733,-0.740,-0.590
271.736,-0.725,-0.570
271.739,-0.705,-0.570
271.742,-0.695,-0.570
271.744,-0.705,-0.580
271.747,-0.705,-0.570
271.750,-0.710,-0.595
271.753,-0.735,-0.595
271.756,-0.745,-0.600
271.758,-0.735,-0.620
271.761,-0.740,-0.615
271.764,-0.750,-0.605
271.767,-0.735,-0.595
271.769,-0.730,-0.595
271.772,-0.715,-0.580
271.775,-0.695,-0.585
271.778,-0.690,-0.575
271.781,-0.700,-0.585
271.783,-0.700,-0.580
271.786,-0.710,-0.585
271.789,-0.720,-0.590
271.792,-0.720,-0.590
271.794,-0.720,-0.580
271.797,-0.725,-0.585
271.800,-0.735,-0.560
271.803,-0.735,-0.555
271.806,-0.720,-0.535
271.808,-0.690,-0.560
271.811,-0.700,-0.545
271.814,-0.705,-0.555
271.817,-0.715,-0.575
271.819,-0.715,-0.575
271.822,-0.720,-0.575
271.825,-0.725,-0.575
271.828,-0.725,-0.560
271.831,-0.730,-0.545
271.833,-0.725,-0.545
271.836,-0.705,-0.540
271.839,-0.705,-0.545
271.842,-0.685,-0.540
271.844,-0.690,-0.545
271.847,-0.685,-0.560
271.850,-0.710,-0.555
271.853,-0.705,-0.560
271.856,-0.720,-0.575
271.858,-0.715,-0.585
271.861,-0.720,-0.580
271.864,-0.715,-0.570
271.867,-0.700,-0.575
271.869,-0.700,-0.560
271.872,-0.690,-0.550
271.875,-0.690,-0.560
271.878,-0.690,-0.545
271.881,-0.680,-0.555
271.883,-0.680,-0.565
271.886,-0.695,-0.585
271.889,-0.705,-0.580
271.892,-0.690,-0.585
271.894,-0.700,-0.580
271.897,-0.745,-0.570
271.900,-0.715,-0.560
271.903,-0.705,-0.555
271.906,-0.685,-0.560
271.908,-0.685,-0.565
271.911,-0.685,-0.570
271.914,-0.680,-0.570
271.917,-0.680,-0.590
271.919,-0.680,-0.600
271.922,-0.660,-0.610
271.925,-0.675,-0.590
271.928,-0.640,-0.605
271.931,-0.635,-0.585
271.933,-0.600,-0.580
271.936,-0.605,-0.580
271.939,-0.600,-0.560
271.942,-0.600,-0.550
271.944,-0.575,-0.535
271.947,-0.585,-0.540
271.950,-0.565,-0.530
271.953,-0.555,-0.530
271.956,-0.555,-0.535
271.958,-0.550,-0.510
271.961,-0.545,-0.495
271.964,-0.540,-0.500
271.967,-0.530,-0.460
271.969,-0.520,-0.435
271.972,-0.515,-0.415
271.975,-0.495,-0.405
271.978,-0.520,-0.390
271.981,-0.550,-0.395
271.983,-0.560,-0.415
271.986,-0.550,-0.420
271.989,-0.565,-0.430
271.992,-0.585,-0.425
271.994,-0.600,-0.450
271.997,-0.620,-0.435
272.000,-0.610,-0.440
272.003,-0.640,-0.435
272.006,-0.650,-0.440
272.008,-0.665,-0.455
272.011,-0.680,-0.465
272.014,-0.685,-0.495
272.017,-0.690,-0.535
272.019,-0.695,-0.545
272.022,-0.705,-0.555
272.025,-0.705,-0.570
272.028,-0.705,-0.565
272.031,-0.700,-0.575
272.033,-0.700,-0.560
272.036,-0.700,-0.545
272.039,-0.705,-0.550
272.042,-0.695,-0.560
272.044,-0.705,-0.570
272.047,-0.725,-0.585
272.050,-0.725,-0.590
272.053,-0.720,-0.600
272.056,-0.735,-0.615
272.058,-0.735,-0.620
272.061,-0.735,-0.620
272.064,-0.735,-0.605
272.067,-0.710,-0.590
272.069,-0.715,-0.605
272.072,-0.700,-0.580
272.075,-0.690,-0.585
272.078,-0.695,-0.585
272.081,-0.705,-0.585
272.083,-0.705,-0.600
272.086,-0.700,-0.610
272.089,-0.695,-0.625
272.092,-0.690,-0.610
272.094,-0.695,-0.600
272.097,-0.705,-0.605
272.100,-0.685,-0.595
272.103,-0.655,-0.580
272.106,-0.605,-0.555
272.108,-0.525,-0.525
272.111,-0.430,-0.455
272.114,-0.325,-0.340
272.117,-0.200,-0.180
272.119,-0.065,0.020
272.122,0.070,0.235
272.125,0.165,0.480
272.128,0.185,0.700
272.131,0.140,0.905
272.133,-0.005,1.030
272.136,-0.230,1.030
272.139,-0.500,0.890
272.142,-0.775,0.630
272.144,-1.030,0.280
272.147,-1.255,-0.120
272.150,-1.430,-0.490
272.153,-1.505,-0.800
272.156,-1.470,-0.970
272.158,-1.385,-1.005
272.161,-1.280,-0.930
272.164,-1.150,-0.800
272.167,-1.065,-0.705
272.169,-0.965,-0.645
272.172,-0.890,-0.595
272.175,-0.805,-0.585
272.178,-0.755,-0.570
272.181,-0.705,-0.565
272.183,-0.665,-0.560
272.186,-0.640,-0.555
272.189,-0.645,-0.565
272.192,-0.655,-0.555
272.194,-0.665,-0.565
272.197,-0.660,-0.560
272.200,-0.665,-0.545
272.203,-0.650,-0.530
272.206,-0.640,-0.540
272.208,-0.615,-0.525
272.211,-0.610,-0.525
272.214,-0.605,-0.530
272.217,-0.600,-0.545
272.219,-0.605,-0.535
272.222,-0.600,-0.555
272.225,-0.590,-0.560
272.228,-0.600,-0.555
272.231,-0.610,-0.545
272.233,-0.580,-0.535
272.236,-0.575,-0.535
272.239,-0.560,-0.525
272.242,-0.560,-0.510
272.244,-0.555,-0.520
272.247,-0.560,-0.510
272.250,-0.550,-0.525
272.253,-0.555,-0.535
272.256,-0.565,-0.525
272.258,-0.560,-0.525
272.261,-0.575,-0.535
272.264,-0.560,-0.525
272.267,-0.545,-0.520
272.269,-0.540,-0.490
272.272,-0.530,-0.490
272.275,-0.510,-0.490
272.278,-0.510,-0.475
272.281,-0.505,-0.480
272.283,-0.515,-0.495
272.286,-0.510,-0.510
272.289,-0.500,-0.515
272.292,-0.515,-0.515
272.294,-0.520,-0.525
272.297,-0.525,-0.510
272.300,-0.505,-0.495
272.303,-0.515,-0.485
272.306,-0.500,-0.460
272.308,-0.495,-0.440
272.311,-0.465,-0.450
272.314,-0.460,-0.455
272.317,-0.480,-0.455
272.319,-0.455,-0.430
272.322,-0.465,-0.435
272.325,-0.460,-0.445
272.328,-0.460,-0.425
272.331,-0.450,-0.415
272.333,-0.435,-0.405
272.336,-0.430,-0.400
272.339,-0.400,-0.375
272.342,-0.395,-0.370
272.344,-0.375,-0.350
272.347,-0.395,-0.350
272.350,-0.390,-0.345
272.353,-0.365,-0.340
272.356,-0.375,-0.335
272.358,-0.365,-0.320
272.361,-0.345,-0.300
272.364,-0.330,-0.285
272.367,-0.310,-0.255
272.369,-0.295,-0.220
272.372,-0.265,-0.205
272.375,-0.260,-0.195
272.378,-0.235,-0.185
272.381,-0.230,-0.175
272.383,-0.215,-0.145
272.386,-0.200,-0.150
272.389,-0.190,-0.145
272.392,-0.175,-0.120
272.394,-0.170,-0.110
272.397,-0.150,-0.090
272.400,-0.130,-0.050
272.403,-0.100,-0.040
272.406,-0.095,-0.015
272.408,-0.080,0.000
272.411,-0.065,0.000
272.414,-0.035,0.010
272.417,-0.025,0.025
272.419,-0.020,0.000
272.422,-0.005,0.010
272.425,-0.020,0.010
272.428,-0.015,0.035
272.431,-0.010,0.060
272.433,0.005,0.070
272.436,0.015,0.085
272.439,0.035,0.075
272.442,0.035,0.075
272.444,0.020,0.065
272.447,0.010,0.035
272.450,-0.015,0.025
272.453,-0.035,-0.005
272.456,-0.070,-0.020
272.458,-0.090,-0.045
272.461,-0.110,-0.065
272.464,-0.130,-0.080
272.467,-0.155,-0.120
272.469,-0.175,-0.140
272.472,-0.200,-0.165
272.475,-0.215,-0.185
272.478,-0.260,-0.215
272.481,-0.285,-0.270
272.483,-0.335,-0.310
272.486,-0.370,-0.330
272.489,-0.385,-0.375
272.492,-0.425,-0.400
272.494,-0.455,-0.430
272.497,-0.505,-0.425
272.500,-0.495,-0.440
272.503,-0.500,-0.465
272.506,-0.495,-0.460
272.508,-0.510,-0.485
272.511,-0.540,-0.505
272.514,-0.555,-0.495
272.517,-0.560,-0.550
272.519,-0.560,-0.560
272.522,-0.575,-0.585
272.525,-0.590,-0.585
272.528,-0.615,-0.595
272.531,-0.610,-0.585
272.533,-0.615,-0.580
272.536,-0.615,-0.585
272.539,-0.610,-0.580
272.542,-0.610,-0.585
272.544,-0.610,-0.580
272.547,-0.610,-0.590
272.550,-0.605,-0.590
272.553,-0.610,-0.615
272.556,-0.610,-0.605
272.558,-0.620,-0.610
272.561,-0.620,-0.615
272.564,-0.630,-0.585
272.567,-0.645,-0.580
272.569,-0.625,-0.580
272.572,-0.625,-0.550
272.575,-0.595,-0.555
272.578,-0.610,-0.570
272.581,-0.620,-0.570
272.583,-0.620,-0.575
272.586,-0.635,-0.590
272.589,-0.630,-0.600
272.592,-0.635,-0.600
272.594,-0.645,-0.585
272.597,-0.660,-0.565
272.600,-0.630,-0.560
272.603,-0.610,-0.565
272.606,-0.600,-0.545
272.608,-0.585,-0.545
272.611,-0.590,-0.555
272.614,-0.585,-0.575
272.617,-0.585,-0.585
272.619,-0.590,-0.585
272.622,-0.605,-0.580
272.625,-0.620,-0.590
272.628,-0.625,-0.580
272.631,-0.630,-0.570
272.633,-0.615,-0.570
272.636,-0.610,-0.565
272.639,-0.600,-0.540
272.642,-0.590,-0.545
272.644,-0.580,-0.560
272.647,-0.605,-0.560
272.650,-0.605,-0.585
272.653,-0.605,-0.595
272.656,-0.605,-0.595
272.658,-0.615,-0.585
272.661,-0.625,-0.595
272.664,-0.625,-0.585
272.667,-0.620,-0.600
272.669,-0.635,-0.585
272.672,-0.625,-0.580
272.675,-0.610,-0.575
272.678,-0.610,-0.600
272.681,-0.630,-0.610
272.683,-0.640,-0.610
272.686,-0.635,-0.635
272.689,-0.645,-0.620
272.692,-0.650,-0.615
272.694,-0.655,-0.610
272.697,-0.655,-0.610
272.700,-0.655,-0.580
272.703,-0.660,-0.585
272.706,-0.660,-0.570
272.708,-0.635,-0.585
272.711,-0.650,-0.595
272.714,-0.645,-0.590
272.717,-0.650,-0.615
272.719,-0.675,-0.620
272.722,-0.660,-0.620
272.725,-0.675,-0.615
272.728,-0.680,-0.620
272.731,-0.690,-0.615
272.733,-0.685,-0.605
272.736,-0.670,-0.585
272.739,-0.675,-0.580
272.742,-0.645,-0.575
272.744,-0.650,-0.575
272.747,-0.680,-0.590
272.750,-0.670,-0.605
272.753,-0.680,-0.600
272.756,-0.700,-0.615
272.758,-0.685,-0.620
272.761,-0.695,-0.615
272.764,-0.700,-0.610
272.767,-0.675,-0.590
272.769,-0.660,-0.590
272.772,-0.665,-0.590
272.775,-0.660,-0.575
272.778,-0.665,-0.590
272.781,-0.665,-0.590
272.783,-0.675,-0.605
272.786,-0.680,-0.615
272.789,-0.690,-0.630
272.792,-0.695,-0.625
272.794,-0.710,-0.630
272.797,-0.700,-0.620
272.800,-0.680,-0.610
272.803,-0.690,-0.615
272.806,-0.700,-0.595
272.808,-0.670,-0.600
272.811,-0.670,-0.605
272.814,-0.675,-0.605
272.817,-0.670,-0.620
272.819,-0.665,-0.625
272.822,-0.675,-0.640
272.825,-0.680,-0.640
272.828,-0.700,-0.635
272.831,-0.715,-0.625
272.833,-0.710,-0.605
272.836,-0.695,-0.625
272.839,-0.680,-0.600
272.842,-0.665,-0.605
272.844,-0.665,-0.610
272.847,-0.670,-0.610
272.850,-0.675,-0.620
272.853,-0.680,-0.645
272.856,-0.690,-0.650
272.858,-0.705,-0.645
272.861,-0.705,-0.650
272.864,-0.705,-0.635
272.867,-0.690,-0.620
272.869,-0.680,-0.620
272.872,-0.675,-0.635
272.875,-0.675,-0.620
272.878,-0.685,-0.615
272.881,-0.680,-0.630
272.883,-0.675,-0.645
272.886,-0.680,-0.630
272.889,-0.695,-0.645
272.892,-0.705,-0.650
272.894,-0.695,-0.650
272.897,-0.695,-0.640
272.900,-0.690,-0.635
272.903,-0.685,-0.625
272.906,-0.685,-0.615
272.908,-0.655,-0.605
272.911,-0.675,-0.610
272.914,-0.670,-0.615
272.917,-0.690,-0.620
272.919,-0.700,-0.625
272.922,-0.700,-0.640
272.925,-0.715,-0.635
272.928,-0.730,-0.625
272.931,-0.730,-0.610
272.933,-0.710,-0.600
272.936,-0.695,-0.590
272.939,-0.710,-0.590
272.942,-0.680,-0.585
272.944,-0.680,-0.590
272.947,-0.670,-0.590
272.950,-0.690,-0.605
272.953,-0.690,-0.605
272.956,-0.700,-0.625
272.958,-0.705,-0.620
272.961,-0.715,-0.605
272.964,-0.720,-0.615
272.967,-0.715,-0.590
272.969,-0.690,-0.590
272.972,-0.675,-0.590
272.975,-0.675,-0.590
272.978,-0.680,-0.590
272.981,-0.685,-0.600
272.983,-0.675,-0.605
272.986,-0.685,-0.605
272.989,-0.710,-0.630
272.992,-0.725,-0.630
272.994,-0.700,-0.625
272.997,-0.705,-0.615
273.000,-0.695,-0.605
273.003,-0.685,-0.600
273.006,-0.675,-0.605
273.008,-0.665,-0.585
273.011,-0.685,-0.590
273.014,-0.695,-0.615
273.017,-0.705,-0.615
273.019,-0.720,-0.625
273.022,-0.715,-0.630
273.025,-0.720,-0.625
273.028,-0.720,-0.630
273.031,-0.730,-0.625
273.033,-0.705,-0.610
273.036,-0.695,-0.605
273.039,-0.675,-0.585
273.042,-0.670,-0.600
273.044,-0.675,-0.595
273.047,-0.660,-0.600
273.050,-0.670,-0.615
273.053,-0.680,-0.635
273.056,-0.690,-0.640
273.058,-0.690,-0.640
273.061,-0.705,-0.640
273.064,-0.720,-0.630
273.067,-0.700,-0.610
273.069,-0.685,-0.615
273.072,-0.685,-0.590
273.075,-0.670,-0.590
273.078,-0.665,-0.610
273.081,-0.665,-0.595
273.083,-0.670,-0.615
273.086,-0.685,-0.630
273.089,-0.685,-0.645
273.092,-0.680,-0.620
273.094,-0.680,-0.625
273.097,-0.690,-0.610
273.100,-0.675,-0.600
273.103,-0.660,-0.580
273.106,-0.640,-0.580
273.108,-0.620,-0.570
273.111,-0.605,-0.565
273.114,-0.605,-0.575
273.117,-0.600,-0.580
273.119,-0.615,-0.590
273.122,-0.610,-0.590
273.125,-0.600,-0.590
273.128,-0.620,-0.570
273.131,-0.605,-0.545
273.133,-0.575,-0.525
273.136,-0.560,-0.515
273.139,-0.525,-0.485
273.142,-0.500,-0.490
273.144,-0.485,-0.480
273.147,-0.485,-0.465
273.150,-0.485,-0.475
273.153,-0.475,-0.450
273.156,-0.490,-0.455
273.158,-0.505,-0.435
273.161,-0.515,-0.435
273.164,-0.535,-0.425
273.167,-0.550,-0.410
273.169,-0.550,-0.420
273.172,-0.560,-0.390
273.175,-0.555,-0.415
273.178,-0.555,-0.430
273.181,-0.570,-0.430
273.183,-0.575,-0.450
273.186,-0.605,-0.470
273.189,-0.625,-0.490
273.192,-0.660,-0.510
273.194,-0.680,-0.510
273.197,-0.690,-0.535
273.200,-0.685,-0.535
273.203,-0.680,-0.545
273.206,-0.680,-0.555
273.208,-0.660,-0.560
273.211,-0.675,-0.560
273.214,-0.670,-0.575
273.217,-0.685,-0.575
273.219,-0.710,-0.600
273.222,-0.710,-0.605
273.225,-0.730,-0.625
273.228,-0.735,-0.620
273.231,-0.755,-0.625
273.233,-0.725,-0.625
273.236,-0.710,-0.605
273.239,-0.720,-0.625
273.242,-0.695,-0.615
273.244,-0.685,-0.615
273.247,-0.705,-0.610
273.250,-0.705,-0.625
273.253,-0.700,-0.630
273.256,-0.715,-0.640
273.258,-0.725,-0.625
273.261,-0.720,-0.640
273.264,-0.730,-0.640
273.267,-0.705,-0.620
273.269,-0.695,-0.615
273.272,-0.695,-0.595
273.275,-0.680,-0.600
273.278,-0.680,-0.595
273.281,-0.665,-0.595
273.283,-0.645,-0.620
273.286,-0.610,-0.610
273.289,-0.560,-0.595
273.292,-0.470,-0.510
273.294,-0.390,-0.390
273.297,-0.270,-0.210
273.300,-0.115,0.015
273.303,0.035,0.240
273.306,0.140,0.485
273.308,0.180,0.690
273.311,0.120,0.885
273.314,-0.045,0.965
273.317,-0.280,0.940
273.319,-0.540,0.795
273.322,-0.800,0.560
273.325,-1.045,0.260
273.328,-1.265,-0.060
273.331,-1.410,-0.385
273.333,-1.480,-0.655
273.336,-1.440,-0.810
273.339,-1.370,-0.855
273.342,-1.260,-0.845
273.344,-1.150,-0.760
273.347,-1.070,-0.685
273.350,-0.990,-0.655
273.353,-0.935,-0.635
273.356,-0.865,-0.635
273.358,-0.815,-0.630
273.361,-0.750,-0.610
273.364,-0.700,-0.585
273.367,-0.665,-0.565
273.369,-0.645,-0.560
273.372,-0.620,-0.540
273.375,-0.625,-0.560
273.378,-0.635,-0.560
273.381,-0.645,-0.560
273.383,-0.660,-0.580
273.386,-0.645,-0.595
273.389,-0.630,-0.605
273.392,-0.630,-0.615
273.394,-0.620,-0.600
273.397,-0.630,-0.585
273.400,-0.610,-0.575
273.403,-0.600,-0.565
273.406,-0.585,-0.565
273.408,-0.575,-0.550
273.411,-0.585,-0.560
273.414,-0.590,-0.555
273.417,-0.570,-0.555
273.419,-0.585,-0.580
273.422,-0.590,-0.590
273.425,-0.585,-0.585
273.428,-0.600,-0.575
273.431,-0.580,-0.565
273.433,-0.575,-0.570
273.436,-0.545,-0.560
273.439,-0.545,-0.550
273.442,-0.545,-0.535
273.444,-0.545,-0.555
273.447,-0.535,-0.535
273.450,-0.535,-0.550
273.453,-0.540,-0.540
273.456,-0.550,-0.545
273.458,-0.550,-0.545
273.461,-0.545,-0.540
273.464,-0.560,-0.530
273.467,-0.550,-0.525
273.469,-0.550,-0.510
273.472,-0.545,-0.490
273.475,-0.520,-0.485
273.478,-0.510,-0.485
273.481,-0.495,-0.495
273.483,-0.515,-0.485
273.486,-0.510,-0.470
273.489,-0.525,-0.470
273.492,-0.510,-0.465
273.494,-0.515,-0.460
273.497,-0.505,-0.450
273.500,-0.490,-0.430
273.503,-0.490,-0.405
273.506,-0.480,-0.420
273.508,-0.465,-0.395
273.511,-0.455,-0.400
273.514,-0.445,-0.390
273.517,-0.435,-0.390
273.519,-0.440,-0.395
273.522,-0.420,-0.385
273.525,-0.430,-0.380
273.528,-0.430,-0.370
273.531,-0.410,-0.360
273.533,-0.395,-0.345
273.536,-0.375,-0.310
273.539,-0.355,-0.305
273.542,-0.340,-0.275
273.544,-0.320,-0.280
273.547,-0.310,-0.285
273.550,-0.295,-0.255
273.553,-0.305,-0.275
